mean/disc/n_expert,mean/disc/disc_proportion_expert_pred,mean/gen/train/approx_kl,mean/gen/time/fps,mean/gen/train/n_updates,mean/disc/disc_proportion_expert_true,mean/gen/train/policy_gradient_loss,mean/disc/disc_acc_expert,mean/disc/disc_entropy,mean/gen/time/time_elapsed,mean/gen/train/explained_variance,mean/gen/time/iterations,mean/gen/time/total_timesteps,mean/gen/train/learning_rate,mean/disc/global_step,mean/gen/train/clip_range,mean/gen/train/value_loss,mean/disc/n_generated,mean/gen/train/clip_fraction,mean/disc/disc_acc,mean/gen/train/entropy_loss,mean/gen/rollout/ep_rew_mean,mean/gen/rollout/ep_len_mean,mean/disc/disc_acc_gen,mean/gen/train/loss,mean/disc/disc_loss,mean/gen/rollout/ep_rew_wrapped_mean
256.0,0.75,0.0075213611125946045,2105.0,504.0,0.5,-0.01995682271081023,0.98046875,0.5104951858520508,0.0,0.7695832997560501,1.0,32256.0,0.0001,63.0,0.2,2.1302994024008512,256.0,0.062744140625,0.73046875,-0.8955045561306179,-244.0,45.0,0.48046875,0.499478280544281,0.6243557929992676,-20.62247774784453
256.0,0.748046875,0.0055517288856208324,2257.0,512.0,0.5,-0.016700562235200778,0.984375,0.48270469903945923,0.0,0.4141046404838562,1.0,32768.0,0.0001,64.0,0.2,4.1788000371307135,256.0,0.03125,0.736328125,-0.8349341028369963,-225.5,45.0,0.48828125,1.2923808097839355,0.6724557876586914,-21.11499014697969
256.0,0.6953125,0.008083369582891464,2157.0,520.0,0.5,-0.0115719274544972,0.96875,0.5113876461982727,0.0,0.6095908880233765,1.0,33280.0,0.0001,65.0,0.2,3.9686092538759112,256.0,0.0390625,0.7734375,-0.8339989450760186,-220.5,45.0,0.578125,2.440929651260376,0.5547062754631042,-21.787407829542644
256.0,0.7890625,0.007532433141022921,1867.0,528.0,0.5,-0.019986155901278835,0.953125,0.4992169141769409,0.0,0.5175635516643524,1.0,33792.0,0.0001,66.0,0.2,6.191132552921772,256.0,0.06005859375,0.6640625,-0.9865991021506488,-215.5,45.0,0.375,3.2483744621276855,0.6739547252655029,-22.496666394458153
256.0,0.7890625,0.006640594452619553,1709.0,536.0,0.5,-0.01746835185258533,0.97265625,0.49599266052246094,0.0,0.5232762694358826,1.0,34304.0,0.0001,67.0,0.2,6.270838808268309,256.0,0.053466796875,0.68359375,-0.9592042160220444,-203.5,45.0,0.39453125,1.589093804359436,0.6437214612960815,-23.001587471454403
256.0,0.70703125,0.0052219415083527565,2062.0,544.0,0.5,-0.013539486179070082,0.9375,0.49863994121551514,0.0,0.5323615372180939,1.0,34816.0,0.0001,68.0,0.2,7.111483512446284,256.0,0.028564453125,0.73046875,-0.9253371781669557,-252.0,45.0,0.5234375,2.5253071784973145,0.6159351468086243,-23.622345002996735
256.0,0.697265625,0.005776116158813238,2208.0,552.0,0.5,-0.010795790374686476,0.93359375,0.5103456377983093,0.0,0.47655707597732544,1.0,35328.0,0.0001,69.0,0.2,8.608484851196408,256.0,0.027099609375,0.736328125,-0.908408488612622,-241.5,45.0,0.5390625,1.461395502090454,0.5750634074211121,-24.944973317547703
256.0,0.67578125,0.005850926972925663,1462.0,560.0,0.5,-0.01546212355606258,0.88671875,0.5231119990348816,0.0,0.4908773899078369,1.0,35840.0,0.0001,70.0,0.2,9.383012851700187,256.0,0.0380859375,0.7109375,-0.9728911970742047,-205.0,45.0,0.53515625,3.5609397888183594,0.623737633228302,-26.47084554378409
256.0,0.681640625,0.008192943409085274,1866.0,568.0,0.5,-0.01681407991418382,0.8984375,0.537936806678772,0.0,0.058493196964263916,1.0,36352.0,0.0001,71.0,0.2,6.780819492414594,256.0,0.0498046875,0.716796875,-0.9743536761961877,-163.0,45.0,0.53515625,1.0445213317871094,0.5638766288757324,-27.578207723977975
256.0,0.642578125,0.010171668604016304,1670.0,576.0,0.5,-0.014591562496207189,0.859375,0.521766185760498,0.0,0.07505196332931519,1.0,36864.0,0.0001,72.0,0.2,7.260329615324736,256.0,0.056640625,0.716796875,-0.9728230331093073,-151.0,45.0,0.57421875,2.5800724029541016,0.6269748210906982,-29.037822360242718
256.0,0.5546875,0.009601657278835773,1874.0,584.0,0.5,-0.007833786290575517,0.85546875,0.5261175632476807,0.0,0.13344430923461914,1.0,37376.0,0.0001,73.0,0.2,8.438338596373796,256.0,0.033447265625,0.80078125,-0.9067950248718262,-127.0,45.0,0.74609375,3.0647895336151123,0.475610613822937,-30.986341622602193
256.0,0.61328125,0.00997203029692173,1681.0,592.0,0.5,-0.01603192691982258,0.77734375,0.5241251587867737,0.0,0.2616121768951416,1.0,37888.0,0.0001,74.0,0.2,9.055703205987811,256.0,0.065185546875,0.6640625,-0.9627346969209611,-106.5,45.0,0.55078125,3.15374755859375,0.6065541505813599,-33.20357795321382
256.0,0.560546875,0.005592452362179756,1877.0,600.0,0.5,-0.011868451554619242,0.7734375,0.5335524082183838,0.0,0.17486578226089478,1.0,38400.0,0.0001,75.0,0.2,12.608676692470908,256.0,0.02880859375,0.712890625,-0.9071661112830043,-105.5,45.0,0.65234375,3.556130886077881,0.561071515083313,-35.4260531923268
256.0,0.55859375,0.0061059510335326195,1710.0,608.0,0.5,-0.011729166573786642,0.7421875,0.5421018004417419,0.0,0.30164027214050293,1.0,38912.0,0.0001,76.0,0.2,11.663741573691368,256.0,0.037353515625,0.68359375,-0.9925399888306856,-143.5,45.0,0.625,2.312462568283081,0.5963594913482666,-38.48257605577819
256.0,0.5078125,0.00491207093000412,2053.0,616.0,0.5,-0.007685897428018507,0.734375,0.5207650661468506,0.0,0.032523155212402344,1.0,39424.0,0.0001,77.0,0.2,20.074176274240017,256.0,0.02099609375,0.7265625,-0.9134125290438533,-126.0,45.0,0.71875,4.418030261993408,0.5306223630905151,-41.19469798889011
256.0,0.4765625,0.0029113246127963066,1580.0,624.0,0.5,-0.00394391960799112,0.73828125,0.5200586318969727,0.0,0.10050690174102783,1.0,39936.0,0.0001,78.0,0.2,32.362314119935036,256.0,0.006103515625,0.76171875,-0.9371429812163115,-119.5,45.0,0.78515625,5.602974891662598,0.4779472351074219,-43.905510461330415
256.0,0.4921875,0.003936754539608955,1890.0,632.0,0.5,-0.009379820665344596,0.7265625,0.53957200050354,0.0,0.02446073293685913,1.0,40448.0,0.0001,79.0,0.2,18.875906758010387,256.0,0.01904296875,0.734375,-0.987961454782635,-142.0,45.0,0.7421875,5.590098857879639,0.5390887260437012,-46.93946046359837
256.0,0.486328125,0.006386481691151857,1562.0,640.0,0.5,-0.010850398924958427,0.69921875,0.5274803638458252,0.0,0.036870360374450684,1.0,40960.0,0.0001,80.0,0.2,27.457090325653553,256.0,0.0302734375,0.712890625,-1.0406412961892784,-111.0,45.0,0.7265625,8.0156888961792,0.5242923498153687,-49.937367147132754
256.0,0.470703125,0.004801992326974869,1727.0,648.0,0.5,-0.010155748161196243,0.70703125,0.5259702205657959,0.0,0.0012751221656799316,1.0,41472.0,0.0001,81.0,0.2,29.499778121709824,256.0,0.010498046875,0.736328125,-0.9547905903309584,-106.5,45.0,0.765625,8.511845588684082,0.5309233665466309,-53.13790490247309
256.0,0.443359375,0.00443846732378006,1874.0,656.0,0.5,-0.008462859361316077,0.68359375,0.5403303503990173,0.0,0.00714874267578125,1.0,41984.0,0.0001,82.0,0.2,24.25182081013918,256.0,0.016357421875,0.740234375,-0.9308589585125446,-100.5,45.0,0.796875,5.5313191413879395,0.495678186416626,-56.07243127040565
256.0,0.455078125,0.0039780838415026665,1889.0,664.0,0.5,-0.006468390845839167,0.66015625,0.5404541492462158,0.0,-0.0009900331497192383,1.0,42496.0,0.0001,83.0,0.2,32.880434557795525,256.0,0.009033203125,0.705078125,-0.9615283873863518,-87.0,45.0,0.75,6.5268778800964355,0.5640133619308472,-58.54321369715035
256.0,0.48828125,0.0031291875056922436,1324.0,672.0,0.5,-0.008975820004707202,0.69921875,0.5395336151123047,0.0,0.004624128341674805,1.0,43008.0,0.0001,84.0,0.2,32.64719761162996,256.0,0.00927734375,0.7109375,-1.0161016592755914,-33.0,45.0,0.72265625,9.312314987182617,0.5380324125289917,-61.264911549910906
256.0,0.392578125,0.010069345124065876,1761.0,680.0,0.5,-0.016191266950045247,0.60546875,0.540702223777771,0.0,0.0031052827835083008,1.0,43520.0,0.0001,85.0,0.2,32.666567504405975,256.0,0.07958984375,0.712890625,-0.9671179414726794,-40.0,45.0,0.8203125,11.769916534423828,0.5435731410980225,-63.8561595992744
256.0,0.431640625,0.004765004850924015,1828.0,688.0,0.5,-0.01011289866437437,0.65625,0.5363106727600098,0.0,0.0007559657096862793,1.0,44032.0,0.0001,86.0,0.2,23.47575357928872,256.0,0.0263671875,0.724609375,-0.9556858944706619,19.0,45.0,0.79296875,6.303343772888184,0.5262104868888855,-66.46239562883973
256.0,0.421875,0.006228070706129074,2055.0,696.0,0.5,-0.008950085531978402,0.625,0.5372734069824219,0.0,0.0003458857536315918,1.0,44544.0,0.0001,87.0,0.2,24.640835624188185,256.0,0.025146484375,0.703125,-0.8995090192183852,51.0,45.0,0.78125,6.785600185394287,0.5492183566093445,-67.98751845106483
256.0,0.46484375,0.0226253941655159,2141.0,704.0,0.5,-0.010777566392789595,0.640625,0.5389331579208374,0.0,0.0005266070365905762,1.0,45056.0,0.0001,88.0,0.2,11.30062086135149,256.0,0.0869140625,0.67578125,-0.9164638319052756,56.0,45.0,0.7109375,4.861166000366211,0.5674316883087158,-69.24571972206235
256.0,0.380859375,0.008033562451601028,1676.0,712.0,0.5,-0.0055230023644980974,0.5625,0.5270758271217346,0.0,0.0003764033317565918,1.0,45568.0,0.0001,89.0,0.2,23.750176548957825,256.0,0.1171875,0.681640625,-0.7861035312525928,91.0,45.0,0.80078125,11.647957801818848,0.5629807710647583,-69.99464152876288
256.0,0.423828125,0.025580136105418205,1900.0,720.0,0.5,-0.010278351946908515,0.64453125,0.5370203256607056,0.0,0.0001519918441772461,1.0,46080.0,0.0001,90.0,0.2,13.962132781744003,256.0,0.2236328125,0.720703125,-0.7553560608066618,170.5,45.0,0.796875,9.200965881347656,0.5233250856399536,-70.64956143107266
256.0,0.51953125,0.015195967629551888,2664.0,728.0,0.5,-0.02442111849086359,0.6484375,0.5472920536994934,0.0,0.0009878873825073242,1.0,46592.0,0.0001,91.0,0.2,3.983070413582027,256.0,0.16552734375,0.62890625,-1.009562989231199,138.5,45.0,0.609375,0.7460522651672363,0.5873622894287109,-70.47751250623725
256.0,0.421875,0.023705245926976204,1982.0,736.0,0.5,-0.02162854015477933,0.6484375,0.545343816280365,0.0,0.000689089298248291,1.0,47104.0,0.0001,92.0,0.2,12.651195779442787,256.0,0.344482421875,0.7265625,-0.7665863735601306,220.0,45.0,0.8046875,4.481018543243408,0.5590437054634094,-69.93266455709004
256.0,0.423828125,0.01172709558159113,1835.0,744.0,0.5,-0.02024983306910144,0.7109375,0.5522412657737732,0.0,0.002208232879638672,1.0,47616.0,0.0001,93.0,0.2,20.546920709311962,256.0,0.239501953125,0.787109375,-0.7014522459357977,239.5,45.0,0.86328125,3.29203462600708,0.49369901418685913,-68.94453567977064
256.0,0.427734375,0.0162697471678257,1983.0,752.0,0.5,-0.023627123671758454,0.70703125,0.5259959697723389,0.0,0.32504183053970337,1.0,48128.0,0.0001,94.0,0.2,6.616604993119836,256.0,0.220458984375,0.779296875,-0.6824434681329876,311.0,45.0,0.8515625,2.311588764190674,0.515722393989563,-67.63517934776843
256.0,0.4453125,0.010022662580013275,2351.0,760.0,0.5,-0.019932568036892917,0.734375,0.5379592180252075,0.0,0.4823201894760132,1.0,48640.0,0.0001,95.0,0.2,4.5417853109538555,256.0,0.13720703125,0.7890625,-0.6595731391571462,301.0,45.0,0.84375,2.931124210357666,0.5222379565238953,-65.51266444615088
256.0,0.505859375,0.03971961885690689,2191.0,768.0,0.5,-0.02103285431076074,0.7578125,0.5083696842193604,0.0,0.33213675022125244,1.0,49152.0,0.0001,96.0,0.2,7.050542147830129,256.0,0.270263671875,0.751953125,-0.5059403802733868,283.0,45.0,0.74609375,3.4447720050811768,0.5005152821540833,-63.5131999134738
256.0,0.462890625,0.010181143879890442,2262.0,776.0,0.5,-0.010370722786319675,0.7890625,0.48791879415512085,0.0,0.4417136311531067,1.0,49664.0,0.0001,97.0,0.2,5.264593224041164,256.0,0.090576171875,0.826171875,-0.40712651098147035,320.0,45.0,0.86328125,1.9785351753234863,0.45036590099334717,-61.78340655864216
256.0,0.453125,0.0024248994886875153,2152.0,784.0,0.5,-0.008090270843240432,0.7734375,0.4973300099372864,0.0,0.47410112619400024,1.0,50176.0,0.0001,98.0,0.2,6.626515232026577,256.0,0.02490234375,0.8203125,-0.3869499466381967,327.0,45.0,0.8671875,2.966343402862549,0.4315309226512909,-59.75720235966146
256.0,0.501953125,0.004373110365122557,2097.0,792.0,0.5,-0.012124904285883531,0.8203125,0.49618443846702576,0.0,0.6047510504722595,1.0,50688.0,0.0001,99.0,0.2,9.200111677870154,256.0,0.034423828125,0.818359375,-0.3250288462731987,350.0,45.0,0.81640625,3.6547656059265137,0.44139808416366577,-57.16747829401866
256.0,0.470703125,0.01194039173424244,2379.0,800.0,0.5,-0.007539254398579942,0.8125,0.4776444137096405,0.0,0.6832366585731506,1.0,51200.0,0.0001,100.0,0.2,5.662746695335954,256.0,0.047119140625,0.841796875,-0.2262939135544002,378.5,45.0,0.87109375,1.1294246912002563,0.4060622453689575,-55.172399616008626
256.0,0.53515625,0.0033164280466735363,2123.0,808.0,0.5,-0.011135878012282774,0.87109375,0.45932722091674805,0.0,0.6830075681209564,1.0,51712.0,0.0001,101.0,0.2,6.871815904043615,256.0,0.044189453125,0.8359375,-0.1987944066640921,365.0,45.0,0.80078125,2.780827760696411,0.4011514186859131,-53.25273130780086
256.0,0.5859375,0.002890458330512047,2087.0,816.0,0.5,-0.012039939654641785,0.89453125,0.47038108110427856,0.0,0.6028267741203308,1.0,52224.0,0.0001,102.0,0.2,14.325861681252718,256.0,0.03564453125,0.80859375,-0.19493915094062686,361.0,45.0,0.72265625,5.544521808624268,0.41966426372528076,-51.44890309434384
256.0,0.556640625,0.002485999371856451,1628.0,824.0,0.5,-0.007938929593365174,0.88671875,0.469326376914978,0.0,0.7416569888591766,1.0,52736.0,0.0001,103.0,0.2,8.877574477344751,256.0,0.020263671875,0.830078125,-0.19784245238406584,408.0,45.0,0.7734375,3.796713352203369,0.3932915925979614,-49.74669480863959
256.0,0.59765625,0.0019944943487644196,1731.0,832.0,0.5,-0.005880473414435983,0.8984375,0.4630816578865051,0.0,0.7478057146072388,1.0,53248.0,0.0001,104.0,0.2,14.16410268470645,256.0,0.0205078125,0.80078125,-0.17780689673963934,495.0,45.0,0.703125,9.20697021484375,0.40286073088645935,-47.83355180797167
256.0,0.54296875,0.0018597604939714074,2242.0,840.0,0.5,-0.006706345011480153,0.87890625,0.4588121175765991,0.0,0.7384951412677765,1.0,53760.0,0.0001,105.0,0.2,14.775387194007635,256.0,0.013427734375,0.8359375,-0.15356271615019068,546.0,45.0,0.79296875,7.408484935760498,0.3668939769268036,-46.49345552568324
256.0,0.533203125,0.0017112253699451685,2254.0,848.0,0.5,-0.006601772256544791,0.890625,0.44445228576660156,0.0,0.6494389176368713,1.0,54272.0,0.0001,106.0,0.2,16.42272143624723,256.0,0.013916015625,0.857421875,-0.16105374175822362,587.0,45.0,0.82421875,12.150842666625977,0.3598899841308594,-45.364627206726
256.0,0.5703125,0.0019235913641750813,2114.0,856.0,0.5,-0.006811883475165814,0.9140625,0.4385387599468231,0.0,0.7353824377059937,1.0,54784.0,0.0001,107.0,0.2,15.000928655266762,256.0,0.01611328125,0.84375,-0.17588675051229075,570.0,45.0,0.7734375,7.135093688964844,0.3520125448703766,-44.90649279925041
256.0,0.603515625,0.0015400182455778122,1902.0,864.0,0.5,-0.008349958028702531,0.91796875,0.473340779542923,0.0,0.6465668678283691,1.0,55296.0,0.0001,108.0,0.2,21.56342812627554,256.0,0.018310546875,0.814453125,-0.16330746037419885,590.5,45.0,0.7109375,6.773669719696045,0.3966667652130127,-44.773123341435564
256.0,0.560546875,0.002148028928786516,2149.0,872.0,0.5,-0.007949031802127138,0.92578125,0.43311285972595215,0.0,0.756927877664566,1.0,55808.0,0.0001,109.0,0.2,20.887660816311836,256.0,0.02001953125,0.865234375,-0.13823549437802285,666.5,45.0,0.8046875,7.788909435272217,0.36037176847457886,-44.410080678174275
256.0,0.548828125,0.0010358141735196114,2093.0,880.0,0.5,-0.006396328935807105,0.9140625,0.45499852299690247,0.0,0.6423006653785706,1.0,56320.0,0.0001,110.0,0.2,23.883629016578197,256.0,0.01318359375,0.865234375,-0.15518103929935023,592.0,45.0,0.81640625,12.782317161560059,0.33535367250442505,-44.36334485047497
256.0,0.583984375,0.003775213845074177,1980.0,888.0,0.5,-0.010155630276130978,0.890625,0.47352325916290283,0.0,0.6180360019207001,1.0,56832.0,0.0001,111.0,0.2,25.34530045092106,256.0,0.01953125,0.806640625,-0.20048018143279478,568.0,45.0,0.72265625,3.9669525623321533,0.38325995206832886,-44.6847837154381
256.0,0.60546875,0.001072587794624269,1938.0,896.0,0.5,-0.005998243283102056,0.87890625,0.46349042654037476,0.0,0.739223837852478,1.0,57344.0,0.0001,112.0,0.2,23.150708317756653,256.0,0.00927734375,0.7734375,-0.21175643790047616,531.5,45.0,0.66796875,7.071223735809326,0.4333517551422119,-45.00781680227257
256.0,0.595703125,0.0026391237042844296,1532.0,904.0,0.5,-0.007907687780971173,0.86328125,0.45523712038993835,0.0,0.726863294839859,1.0,57856.0,0.0001,113.0,0.2,25.331847451627254,256.0,0.015380859375,0.767578125,-0.17771718197036535,587.0,45.0,0.671875,15.876192092895508,0.41618895530700684,-46.01161010749638
256.0,0.61328125,0.003872969187796116,1854.0,912.0,0.5,-0.011582254839595407,0.89453125,0.48529312014579773,0.0,0.7011817097663879,1.0,58368.0,0.0001,114.0,0.2,28.7088024020195,256.0,0.027587890625,0.78125,-0.23004135582596064,675.0,45.0,0.66796875,9.107732772827148,0.41746389865875244,-46.11452690589242
256.0,0.5546875,0.0014354097656905651,1717.0,920.0,0.5,-0.006728570464474615,0.85546875,0.45855265855789185,0.0,0.6081348955631256,1.0,58880.0,0.0001,115.0,0.2,35.51683983206749,256.0,0.020263671875,0.80078125,-0.24609734385740012,741.5,45.0,0.74609375,7.743722915649414,0.3875297009944916,-46.046752036698166
256.0,0.541015625,0.004749726504087448,1943.0,928.0,0.5,-0.010326688981876941,0.85546875,0.4480646848678589,0.0,0.7304967939853668,1.0,59392.0,0.0001,116.0,0.2,26.220257200300694,256.0,0.03564453125,0.814453125,-0.22916229342808947,711.0,45.0,0.7734375,18.73276138305664,0.3982231616973877,-46.13519090450369
256.0,0.587890625,0.0022356684785336256,1884.0,936.0,0.5,-0.0068016202640137635,0.8671875,0.45588189363479614,0.0,0.7025378942489624,1.0,59904.0,0.0001,117.0,0.2,31.296240724623203,256.0,0.0107421875,0.779296875,-0.19636171677848324,720.0,45.0,0.69140625,13.013912200927734,0.4328465163707733,-47.284139563404025
256.0,0.498046875,0.0029075078200548887,1973.0,944.0,0.5,-0.011225369438761845,0.82421875,0.44912391901016235,0.0,0.6530562937259674,1.0,60416.0,0.0001,118.0,0.2,30.956530302762985,256.0,0.03271484375,0.826171875,-0.21449180168565363,777.0,45.0,0.828125,12.38948917388916,0.37377816438674927,-48.661597617333754
256.0,0.494140625,0.003050485858693719,1464.0,952.0,0.5,-0.009971783540095203,0.7890625,0.4737681746482849,0.0,0.6292411684989929,1.0,60928.0,0.0001,119.0,0.2,30.290165975689888,256.0,0.02587890625,0.794921875,-0.2288923137821257,812.0,45.0,0.80078125,10.202012062072754,0.3915688395500183,-49.84532718592323
256.0,0.53125,0.003264501690864563,1317.0,960.0,0.5,-0.007431402176734991,0.78125,0.4855347275733948,0.0,0.5122607946395874,1.0,61440.0,0.0001,120.0,0.2,30.545647650957108,256.0,0.037109375,0.75,-0.3473682679468766,913.0,45.0,0.71875,9.751880645751953,0.4562437832355499,-51.51411999398842
256.0,0.51171875,0.002405988285318017,1957.0,968.0,0.5,-0.009269915950426366,0.81640625,0.4593222141265869,0.0,0.7518683522939682,1.0,61952.0,0.0001,121.0,0.2,23.40340854227543,256.0,0.024658203125,0.8046875,-0.21209295489825308,928.5,45.0,0.79296875,9.694625854492188,0.3955811858177185,-51.89039963826537
256.0,0.47265625,0.002609249670058489,1782.0,976.0,0.5,-0.010547308524110122,0.77734375,0.44109201431274414,0.0,0.5870101451873779,1.0,62464.0,0.0001,122.0,0.2,39.77627360075712,256.0,0.019775390625,0.8046875,-0.25820658286102116,853.5,45.0,0.83203125,15.862184524536133,0.388954222202301,-53.43985822157934
256.0,0.501953125,0.0034526807721704245,1638.0,984.0,0.5,-0.010149798217753414,0.796875,0.443175733089447,0.0,0.5579304993152618,1.0,62976.0,0.0001,123.0,0.2,29.68751683831215,256.0,0.034912109375,0.794921875,-0.3279775845585391,827.0,45.0,0.79296875,11.84190559387207,0.41487395763397217,-56.69361150301993
256.0,0.46484375,0.004950798582285643,1690.0,992.0,0.5,-0.012782052406691946,0.76171875,0.43939146399497986,0.0,0.5457868576049805,1.0,63488.0,0.0001,124.0,0.2,39.01647900044918,256.0,0.0517578125,0.796875,-0.38059667660854757,820.5,45.0,0.83203125,17.04262351989746,0.4141864776611328,-58.29280444322154
256.0,0.478515625,0.005608160048723221,1676.0,1000.0,0.5,-0.014008682970597874,0.703125,0.4713062345981598,0.0,0.6177145540714264,1.0,64000.0,0.0001,125.0,0.2,47.96773985028267,256.0,0.06982421875,0.724609375,-0.3256687466055155,861.5,45.0,0.74609375,21.151140213012695,0.467620313167572,-59.43400541132316
256.0,0.470703125,0.0022267093881964684,1717.0,1008.0,0.5,-0.010190168475674,0.70703125,0.47151368856430054,0.0,0.694037675857544,1.0,64512.0,0.0001,126.0,0.2,48.07555274665356,256.0,0.038818359375,0.736328125,-0.35113942611496896,856.0,45.0,0.765625,13.175883293151855,0.4943403899669647,-59.263640580140056
256.0,0.462890625,0.003760852152481675,1876.0,1016.0,0.5,-0.012752480815834133,0.71875,0.43570590019226074,0.0,0.683750569820404,1.0,65024.0,0.0001,127.0,0.2,55.09592001140118,256.0,0.033447265625,0.755859375,-0.30194236210081726,827.5,45.0,0.79296875,26.86036491394043,0.43173786997795105,-60.12479782745242
256.0,0.419921875,0.0026446720585227013,1918.0,1024.0,0.5,-0.009456357860472053,0.69140625,0.4372473657131195,0.0,0.5970392525196075,1.0,65536.0,0.0001,128.0,0.2,46.182966232299805,256.0,0.016845703125,0.771484375,-0.2703399603487924,807.0,45.0,0.8515625,20.983190536499023,0.4693969786167145,-60.93738316686824
256.0,0.47265625,0.003367162309587002,1710.0,1032.0,0.5,-0.009078551047423389,0.74609375,0.45899492502212524,0.0,0.6169781684875488,1.0,66048.0,0.0001,129.0,0.2,43.77894996851683,256.0,0.02880859375,0.7734375,-0.35052257555071265,803.0,45.0,0.80078125,24.212583541870117,0.4740557372570038,-62.579679352063685
256.0,0.419921875,0.00410726573318243,1939.0,1040.0,0.5,-0.01245744813058991,0.67578125,0.4427703022956848,0.0,0.62340047955513,1.0,66560.0,0.0001,130.0,0.2,36.77036654949188,256.0,0.04052734375,0.755859375,-0.3079046655911952,790.0,45.0,0.8359375,7.308547496795654,0.44520315527915955,-64.00051622383296
256.0,0.41015625,0.003907819278538227,1718.0,1048.0,0.5,-0.01119845909124706,0.67578125,0.4578065872192383,0.0,0.6429819464683533,1.0,67072.0,0.0001,131.0,0.2,39.42199219763279,256.0,0.033935546875,0.765625,-0.3208472036058083,817.5,45.0,0.85546875,21.519847869873047,0.4620552659034729,-64.3228403784521
256.0,0.482421875,0.003132323967292905,1721.0,1056.0,0.5,-0.013143695770850172,0.69140625,0.44802653789520264,0.0,0.5913273692131042,1.0,67584.0,0.0001,132.0,0.2,63.86802875995636,256.0,0.0322265625,0.708984375,-0.44775181310251355,820.0,45.0,0.7265625,28.649749755859375,0.5132274031639099,-64.22738291723654
256.0,0.455078125,0.002888438757508993,1527.0,1064.0,0.5,-0.01017162506468594,0.66015625,0.4707805812358856,0.0,0.6112525463104248,1.0,68096.0,0.0001,133.0,0.2,62.750534892082214,256.0,0.022216796875,0.705078125,-0.4768793950788677,848.5,45.0,0.75,22.6374568939209,0.4757147431373596,-64.2208346588537
256.0,0.544921875,0.00158225791528821,1368.0,1072.0,0.5,-0.0045271477865753695,0.73046875,0.47437310218811035,0.0,0.6634042263031006,1.0,68608.0,0.0001,134.0,0.2,115.70952636003494,256.0,0.005615234375,0.685546875,-0.33261712873354554,850.0,45.0,0.640625,48.93539047241211,0.5110093355178833,-63.802976555489
256.0,0.533203125,0.0036833530757576227,1748.0,1080.0,0.5,-0.010980434406519635,0.77734375,0.45702964067459106,0.0,0.6388444602489471,1.0,69120.0,0.0001,135.0,0.2,110.42050921916962,256.0,0.03466796875,0.744140625,-0.3757158890366554,835.5,45.0,0.7109375,23.063575744628906,0.4862336218357086,-63.173563045915216
256.0,0.55078125,0.0024736435152590275,1702.0,1088.0,0.5,-0.008347547394805588,0.75,0.4703047275543213,0.0,0.5925872623920441,1.0,69632.0,0.0001,136.0,0.2,105.49150088429451,256.0,0.01953125,0.69921875,-0.3145116757368669,843.0,45.0,0.6484375,43.96430969238281,0.5133761167526245,-62.48629570052028
256.0,0.46484375,0.0019746043253690004,1828.0,1096.0,0.5,-0.007230706869449932,0.75390625,0.4491921663284302,0.0,0.6289242804050446,1.0,70144.0,0.0001,137.0,0.2,89.39435201883316,256.0,0.013671875,0.7890625,-0.2868638630025089,842.5,45.0,0.82421875,28.244550704956055,0.42576318979263306,-61.34719366256147
256.0,0.525390625,0.00282429251819849,1827.0,1104.0,0.5,-0.009170087228994817,0.7421875,0.46863579750061035,0.0,0.6206061244010925,1.0,70656.0,0.0001,138.0,0.2,104.14755022525787,256.0,0.030029296875,0.716796875,-0.38564641668926924,813.0,45.0,0.69140625,54.55534362792969,0.4871649146080017,-61.027068950980905
256.0,0.51953125,0.002427327446639538,1707.0,1112.0,0.5,-0.009572840732289478,0.73046875,0.47740429639816284,0.0,0.6192851066589355,1.0,71168.0,0.0001,139.0,0.2,89.86141422390938,256.0,0.02587890625,0.7109375,-0.32201937795616686,868.0,45.0,0.69140625,28.28287124633789,0.5025845766067505,-60.4649263442494
256.0,0.498046875,0.0023264726623892784,1737.0,1120.0,0.5,-0.008649133684230037,0.7421875,0.45388901233673096,0.0,0.6301597654819489,1.0,71680.0,0.0001,140.0,0.2,115.4420557320118,256.0,0.01806640625,0.744140625,-0.32922947173938155,862.5,45.0,0.74609375,29.63721466064453,0.456470787525177,-58.395309041272846
256.0,0.4765625,0.003271025139838457,1642.0,1128.0,0.5,-0.010839675531315152,0.73046875,0.4462948739528656,0.0,0.607096254825592,1.0,72192.0,0.0001,141.0,0.2,75.75274746119976,256.0,0.029541015625,0.75390625,-0.34352565044537187,868.0,45.0,0.77734375,32.62062072753906,0.4229310154914856,-58.022156705465164
256.0,0.49609375,0.0042072441428899765,1219.0,1136.0,0.5,-0.011253491866227705,0.73046875,0.47945234179496765,0.0,0.6780765056610107,1.0,72704.0,0.0001,142.0,0.2,123.01871880888939,256.0,0.035888671875,0.734375,-0.37348443805240095,799.0,45.0,0.73828125,65.19010925292969,0.4733065068721771,-58.16697256643325
256.0,0.52734375,0.0020838244818150997,1466.0,1144.0,0.5,-0.007487685572414193,0.7265625,0.4673369526863098,0.0,0.615274965763092,1.0,73216.0,0.0001,143.0,0.2,148.2925345301628,256.0,0.02099609375,0.69921875,-0.3307165326550603,782.5,45.0,0.671875,48.07781219482422,0.4912627339363098,-58.521363035459075
